t: 5.0049999999999155 x: 848.5633652406882 y: -397.7992813186528 v_x: 171.02080211520567 v_y: -80.09559373280403 mass: 3.0912842033006442
t: 5.0049999999999155 x: 1737.5745075963437 y: -2964.6966543323565 v_x: 352.27300060222694 v_y: -600.9412246301126 mass: 2.9999789859987596
t: 5.0049999999999155 x: -4211.1064715747 y: -5815.050960080357 v_x: -913.8110479157325 v_y: -1261.9715727388336 mass: 4.190934503867958
t: 5.0049999999999155 x: -2485.1833306325407 y: -1457.9484094313311 v_x: -498.6799006177526 v_y: -292.53739698245647 mass: 1.1223483812213078
t: 5.0049999999999155 x: 1374.2591673779377 y: -566.1686130887592 v_x: 293.7858341707272 v_y: -120.93785180527911 mass: 4.309589235005489
t: 5.0049999999999155 x: -784.0271940673401 y: -415.5680323244856 v_x: -155.33019847801984 v_y: -84.78783079165429 mass: 3.477279696975359
t: 5.0049999999999155 x: -84.2910748782447 y: -67.66232702301411 v_x: -7.266729979089489 v_y: -12.616431582674116 mass: 0.47233391644903155
t: 5.0049999999999155 x: 3014.819053139682 y: -1006.0115586803096 v_x: 614.2701040693357 v_y: -204.9692823421118 mass: 4.253723034193415
t: 5.0049999999999155 x: -552.0795221760457 y: 2846.7224910913023 v_x: -112.35932495055235 v_y: 579.3816243194177 mass: 4.755568495511557
t: 5.0049999999999155 x: -9419.710989128891 y: -5686.30558018824 v_x: -1891.529942578193 v_y: -1141.8433493316568 mass: 0.980887551952099
t: 5.0049999999999155 x: -200.3499554870077 y: -786.4556029820418 v_x: -38.950671940622506 v_y: -155.55010241610725 mass: 4.892208589598768
t: 5.0049999999999155 x: 37527.730030000115 y: -24242.0371940023 v_x: 7569.939338455735 v_y: -4889.970315043418 mass: 0.7074430156434065
t: 5.0049999999999155 x: 872.8504798608451 y: 482.3253848493186 v_x: 180.3702479735951 v_y: 100.4175599122839 mass: 2.9003807110363318
t: 5.0049999999999155 x: -991.5320669336213 y: -2493.0016574023875 v_x: -203.4958278397652 v_y: -511.50904390349245 mass: 2.1974575745491745
t: 5.0049999999999155 x: 1045.340320257645 y: -154.77106617477617 v_x: 659.4164255691585 v_y: -97.37144305641387 mass: 4.500808769805783
t: 5.0049999999999155 x: -1691.1441671154466 y: -2745.380281400005 v_x: -349.72592681777417 v_y: -567.7042960639689 mass: 3.371685203003258
t: 5.0049999999999155 x: 6031.985270726309 y: -9950.708690161502 v_x: 1215.5099400201323 v_y: -2005.2170923414556 mass: 1.561641583431527
t: 5.0049999999999155 x: -90.91307782976759 y: -381.5166092018043 v_x: -21.00245444645142 v_y: -89.62427421629829 mass: 0.028666037750025856
t: 5.0049999999999155 x: 1142.4988226002138 y: 1193.5626585241464 v_x: 234.35015808354856 v_y: 244.9207420369752 mass: 3.64582787805747
t: 5.0049999999999155 x: -1168.0466041792558 y: -1486.4087236935857 v_x: -260.72316518852733 v_y: -331.9722622910194 mass: 1.6719793594457635
t: 5.0049999999999155 x: 483.1408122780687 y: -304.62218632212296 v_x: 159.2511853849234 v_y: -98.32337694643032 mass: 4.673885113637446
t: 5.0049999999999155 x: 677.7643695610254 y: 336.661660504902 v_x: 135.04059643807645 v_y: 66.30862271458321 mass: 3.7124311213126986
t: 5.0049999999999155 x: -1223.6638844631568 y: -215.57324607405997 v_x: -343.4800384181746 v_y: -54.40484042944407 mass: 2.5675944457049664
t: 5.0049999999999155 x: -42.25340257501268 y: -22.439805670711916 v_x: -106.38353360704319 v_y: -69.21894360922431 mass: 0.643506147345433
t: 5.0049999999999155 x: 83.89980646179998 y: -331.46965047219476 v_x: 39.08717146388676 v_y: -86.42484866614055 mass: 3.7621535776910537
t: 5.0049999999999155 x: -107.01387315939776 y: 797.920933719199 v_x: -26.792082446823077 v_y: 198.1548377270935 mass: 2.7924656777126806
t: 5.0049999999999155 x: -1630.2660898044142 y: -616.8498307063617 v_x: -334.9573131093379 v_y: -126.85073523975812 mass: 2.6324053069911475
t: 5.0049999999999155 x: -593.0934904514825 y: 1152.5601644981045 v_x: -124.69525652230982 v_y: 242.57311238130004 mass: 4.631436228191849
t: 5.0049999999999155 x: -1.4402668959083642 y: 0.08684737644719209 v_x: -32.58268110083587 v_y: -163.24498956745057 mass: 0.21322323357281794
t: 5.0049999999999155 x: -22.99417990017073 y: -1.9983949145580768 v_x: 18.378308933302545 v_y: 26.962293021629854 mass: 2.1398997373970454
t: 5.0049999999999155 x: -1196.4998672541928 y: -2649.545047290066 v_x: -243.5239488621195 v_y: -539.4591355918449 mass: 3.1186190559472986
t: 5.0049999999999155 x: 4906.003354654741 y: -3715.262686772127 v_x: 982.1726856191549 v_y: -743.7608048211147 mass: 2.8310030811775238
t: 5.0049999999999155 x: 6723.999296483645 y: 10137.359442528868 v_x: 1401.5811632784532 v_y: 2113.1006459167384 mass: 0.0264601073051729
t: 5.0049999999999155 x: -61.90982902298639 y: -358.60996435890735 v_x: -15.017366339685632 v_y: -76.97992715139577 mass: 0.05618098682827145
t: 5.0049999999999155 x: 3220.1409038695833 y: -1414.0290698471617 v_x: 682.1807829120689 v_y: -299.5162466366514 mass: 2.972841111314433
t: 5.0049999999999155 x: -9.08569475723595 y: -7.106216659242776 v_x: 11.180892749845402 v_y: -32.38496809448465 mass: 3.67528757530367
t: 5.0049999999999155 x: 2196.8979550201125 y: -8831.260533033648 v_x: 462.0923245826223 v_y: -1857.2765895401383 mass: 2.7263656298907475
t: 5.0049999999999155 x: -5.2116374904008085 y: 19.97211668605198 v_x: 31.46601096104295 v_y: 24.29458689744993 mass: 0.9844879233443762
t: 5.0049999999999155 x: 4828.230394151212 y: 1108.3248136510008 v_x: 1029.4579346513895 v_y: 236.29682702302546 mass: 1.7667064411547442
t: 5.0049999999999155 x: 55645.16700611025 y: 16642.109546818734 v_x: 11720.977817761126 v_y: 3505.424328601395 mass: 4.294730319497427
t: 5.0049999999999155 x: -306.3779187211972 y: -1487.185066868097 v_x: -62.02524279679204 v_y: -301.5766398364134 mass: 0.19677005160954167
t: 5.0049999999999155 x: 66.18177043511187 y: -895.0893339296093 v_x: 13.682082162580869 v_y: -179.58748369989394 mass: 2.100829137442142
t: 5.0049999999999155 x: -1867.1427260733672 y: -562.4147217440731 v_x: -374.000200936462 v_y: -112.69827326000564 mass: 0.6662113551478067
t: 5.0049999999999155 x: -1093.0848364290093 y: -4801.798157847975 v_x: -220.27900345695295 v_y: -967.6218615347624 mass: 0.13762947719648924
t: 5.0049999999999155 x: -3231.7950760346457 y: 2139.7029071059337 v_x: -661.8983674834931 v_y: 438.22605933276446 mass: 3.480877978564459
t: 5.0049999999999155 x: 6150.004378394516 y: 3991.1235760016048 v_x: 1284.614850134941 v_y: 833.6828888171399 mass: 0.7264769436694963
t: 5.0049999999999155 x: 136.62887337552257 y: -249.40190046670432 v_x: 27.926622014920696 v_y: -44.07164024998727 mass: 3.495297721738539
t: 5.0049999999999155 x: -206.39745942617049 y: -2970.8418632730204 v_x: -46.34033649281432 v_y: -665.9697565928401 mass: 1.4569395135020993
t: 5.0049999999999155 x: -68132.8516578709 y: 29403.411498358357 v_x: -14450.24236342857 v_y: 6236.148462659076 mass: 0.08563310544741022
t: 5.0049999999999155 x: 3165.162949951567 y: -1270.3373320628707 v_x: 641.9182293462605 v_y: -257.67998809032383 mass: 4.901858267694284
t: 5.0049999999999155 x: 48.4333943488981 y: 13727.044706603709 v_x: 10.766737191054126 v_y: 3175.08148837402 mass: 2.0451658555782752
t: 5.0049999999999155 x: 386.3912375186713 y: 404.0862394983436 v_x: 78.01250898445404 v_y: 81.1891204370292 mass: 2.757775565541864
t: 5.0049999999999155 x: 1349.346313016334 y: -2703.6387405297996 v_x: 341.17559940935826 v_y: -683.4960354449568 mass: 4.5615888936936795
t: 5.0049999999999155 x: 747.0704999075512 y: 2650.396452427581 v_x: 150.97224803412885 v_y: 535.5661392471819 mass: 2.7094203504038177
t: 5.0049999999999155 x: 81.06172607969452 y: -1118.9630893420897 v_x: 16.602711503556066 v_y: -229.9571728856949 mass: 3.123932666333768
t: 5.0049999999999155 x: 328.78981002411143 y: 312.1317921692703 v_x: 66.00777509318044 v_y: 63.30959734245893 mass: 3.560848663582297
t: 5.0049999999999155 x: 2580.7216870108723 y: 1365.680280652639 v_x: 517.3405175478177 v_y: 271.6957870131244 mass: 1.2477024511785364
t: 5.0049999999999155 x: -1828.205424751485 y: -953.1081684997318 v_x: -372.62711622393067 v_y: -194.2813758812376 mass: 4.040011670500469
t: 5.0049999999999155 x: -391.8082491442096 y: -3869.967492044172 v_x: -90.59300345651913 v_y: -895.2811045765934 mass: 0.046912146511417514
t: 5.0049999999999155 x: -9.704794141690032 y: -2.6843739959188504 v_x: -3.1186119833612818 v_y: 46.72333105588357 mass: 4.794616693679097
t: 5.0049999999999155 x: 194.5883747092852 y: 2481.2187912235763 v_x: 39.99760456077 v_y: 510.07559501766224 mass: 4.777795645721517
t: 5.0049999999999155 x: -878.9759104084837 y: 584.4140087837899 v_x: -289.71482834351144 v_y: 194.65750787678616 mass: 3.1644596773561555
t: 5.0049999999999155 x: -790.2341895801334 y: 116.8202434299316 v_x: -162.87370213230525 v_y: 20.287483273809496 mass: 0.6999543313068747
t: 5.0049999999999155 x: 1302.6766075658563 y: 3205.1090636622557 v_x: 264.35784669208533 v_y: 650.3931983656242 mass: 2.6930730638398286
t: 5.0049999999999155 x: -912.6896192317124 y: 541.3465437582238 v_x: -188.66755824856813 v_y: 112.15796474198608 mass: 1.6916303334016238
t: 5.0049999999999155 x: -6581.513818920247 y: 1369.9697573734466 v_x: -1335.917081946774 v_y: 278.10726164448147 mass: 3.0848376001769213
t: 5.0049999999999155 x: 17.601140133226217 y: 2.467233974971539 v_x: 23.744142921649424 v_y: -21.1624376769009 mass: 1.3306433683453158
t: 5.0049999999999155 x: 10.76490995775253 y: 2181.8580102612336 v_x: 2.257816972382202 v_y: 445.71516273743686 mass: 4.717965590059949
t: 5.0049999999999155 x: 852.285012430878 y: -2396.8379915840615 v_x: 176.19845799788803 v_y: -495.818849173353 mass: 1.6917058877110394
t: 5.0049999999999155 x: 1115.1726188932528 y: 872.4546063481661 v_x: 224.02983921277334 v_y: 174.8179210563979 mass: 4.561041651208484
t: 5.0049999999999155 x: -263.1227783741236 y: -1943.8224258936104 v_x: -54.67834435981556 v_y: -403.3715514659314 mass: 2.991540710036891
t: 5.0049999999999155 x: -2278.695868698319 y: -3675.4808247740925 v_x: -465.75899966481126 v_y: -751.1884969124729 mass: 0.6184266114969673
t: 5.0049999999999155 x: -12818.929650977818 y: 14243.81273550867 v_x: -2621.4767042057456 v_y: 2912.8689125452884 mass: 2.1680441438220512
t: 5.0049999999999155 x: 71.3682916062812 y: 58.49720096346432 v_x: 0.561314985058328 v_y: 2.092883709567259 mass: 1.7452968815260763
t: 5.0049999999999155 x: 2802.2109949232413 y: -428.10509396116834 v_x: 572.2891218497359 v_y: -87.5028348081275 mass: 2.3239553058745
t: 5.0049999999999155 x: 565.6434345901372 y: -649.4270371590948 v_x: 131.06479996445674 v_y: -150.22035666778115 mass: 0.6286956750531282
t: 5.0049999999999155 x: -273.9044189076682 y: -1974.483076847209 v_x: -54.8057955338906 v_y: -395.97295168934323 mass: 3.7046215355203933
t: 5.0049999999999155 x: 546.7821806156069 y: 839.3320093017126 v_x: 112.37910887863582 v_y: 171.67507034940033 mass: 0.08573678848337708
t: 5.0049999999999155 x: 1327.6482294315408 y: 3960.3698906151826 v_x: 270.9166917800645 v_y: 808.1861094709119 mass: 1.2262145700786233
t: 5.0049999999999155 x: 463.3297884295748 y: -883.5286797988363 v_x: 93.96620271918837 v_y: -179.77541016918371 mass: 4.615281793441735
t: 5.0049999999999155 x: 3667.6988324605363 y: -5479.825140598321 v_x: 783.3038801220246 v_y: -1170.3091510733418 mass: 4.912631334997635
t: 5.0049999999999155 x: -2120.9338148628626 y: 1602.148089786284 v_x: -438.3279299256114 v_y: 331.11785312985603 mass: 4.3329556141260035
t: 5.0049999999999155 x: -860.1745546280516 y: -564.3950128528567 v_x: -171.5597586305182 v_y: -112.43335323508181 mass: 0.5784158973368204
t: 5.0049999999999155 x: -611.5580407320919 y: 661.2901556610844 v_x: -125.37409494179842 v_y: 135.48540515896795 mass: 4.605430105035243
t: 5.0049999999999155 x: -0.00007442952019462467 y: 0.0000032231455653619564 v_x: -0.029984726882484557 v_y: -0.0008854726485019799 mass: 1000
